#index star_template_index magnitude RA DEC
6986 134.0 24.0 9.882545634542685 0.9357474755171912
6987 134.0 24.0 9.746732590076803 0.9833589361361407
6988 134.0 24.0 9.89596684231828 0.8836152564733624
6989 134.0 24.0 9.668962182900447 0.7760420646081242
6990 134.0 24.0 9.984090436420914 0.7857015295478011
6991 134.0 24.0 9.948693304889314 0.7531684287401028
6992 134.0 24.0 9.789609692825001 0.892247846893638
6993 134.0 24.0 10.002017648404257 0.8484129221806997
6994 134.0 24.0 9.835442676072278 0.7265510048197721
6995 134.0 24.0 9.830428709777067 0.9739729114838478
6996 134.0 24.0 9.763469791763509 0.8371695552649765
6997 134.0 24.0 10.028566533659067 0.939394818028743
6998 134.0 24.0 10.011428076707277 0.7972289079194897
6999 134.0 24.0 9.944314963387937 0.7839221743060845
7000 134.0 24.0 9.721865332310617 0.9459020705303265
7001 134.0 24.0 9.783967094481103 0.7212670464767204
7002 134.0 24.0 9.818063497195087 0.9764942460152861
7003 134.0 24.0 10.118770833301765 0.9246442614091828
7004 134.0 24.0 9.762439475749924 0.8064869974696297
7005 134.0 24.0 9.818159657760601 0.7090971039116196
7006 134.0 24.0 10.00269267160188 0.7627969767293826
7007 134.0 24.0 9.678327962324497 0.9773734702551281
7008 134.0 24.0 9.837551254952727 0.9722852355476954
7009 134.0 24.0 10.145699998697516 0.8763530874145341
7010 134.0 24.0 9.90912661267493 0.9959257314743448
7011 134.0 24.0 9.925453060495451 0.9723732923426857
7012 134.0 24.0 9.89996526076234 0.9341475921934291
7013 134.0 24.0 9.763436420296367 0.9643563836411835
7014 134.0 24.0 9.648304008953971 0.8317698827355101
7015 134.0 24.0 10.09385586959656 0.964406027889281
7016 134.0 24.0 9.83134390393906 0.9238090541802828
7017 134.0 24.0 9.762935145269145 0.7346680058955736
7018 134.0 24.0 10.02981493185999 0.9352781912153635
7019 134.0 24.0 9.78342682938984 0.9014875219447839
7020 134.0 24.0 9.973158926458767 0.7409627271905792
7021 134.0 24.0 9.75473502278117 0.7289574385747524
7022 134.0 24.0 9.545120651274948 0.8662745999965152
7023 134.0 24.0 9.735036085429483 0.9393155902602286
7024 134.0 24.0 9.774340370982332 0.7924687962903898
7025 134.0 24.0 10.01407995460422 0.9900824824474819
7026 134.0 24.5 9.966465703404213 0.7086946796182674
7027 134.0 24.5 9.659996876041854 0.9533125923337614
7028 134.0 24.5 9.955206054917404 0.7963699954999932
7029 134.0 24.5 9.994074105912798 0.7446159150530061
7030 134.0 24.5 10.078574592854716 0.939957758115404
7031 134.0 24.5 10.062180103025968 0.8139543933289767
7032 134.0 24.5 9.742969508437728 0.8713185970618031
7033 134.0 24.5 10.018120136793636 0.8948043253723665
7034 134.0 24.5 10.032404797751367 0.9740406470221752
7035 134.0 24.5 9.569132696303443 0.8526638646638424
7036 134.0 24.5 9.5886602796784 0.8326565607078906
7037 134.0 24.5 9.83076061540262 0.844163532194629
7038 134.0 24.5 9.73463516730203 0.8083485890922202
7039 134.0 24.5 10.120324388413714 0.9191705291071374
7040 134.0 24.5 9.911996138972262 0.6870294731263514
7041 134.0 24.5 9.69439929304203 0.7970372678199193
7042 134.0 24.5 9.627765817819597 0.9762435098383021
7043 134.0 24.5 10.006045189937433 0.922525415252138
7044 134.0 24.5 9.800085243888583 0.823009551097557
7045 134.0 24.5 9.631566544612824 0.8306319382663594
7046 134.0 24.5 9.693948073829697 0.9867552149272887
7047 134.0 24.5 9.69723692472464 0.9685852637932778
7048 134.0 24.5 9.994762317472144 0.8120285127293396
7049 134.0 24.5 9.927017648332676 0.732988604003774
7050 134.0 24.5 9.893971802358745 0.8948106285869339
7051 134.0 24.5 9.959434871177136 0.8759052319157643
7052 134.0 24.5 9.861565763180787 0.6864327519865476
7053 134.0 24.5 9.783361648268158 0.9524930938043289
7054 134.0 24.5 9.841040957789522 0.9528074128531342
7055 134.0 24.5 10.09920573583819 0.9144976941398963
7056 134.0 24.5 9.941346495202744 0.8367814455351531
7057 134.0 24.5 9.870232291143667 0.7885659859957335
7058 134.0 24.5 9.987764872715507 0.9378784475007222
7059 134.0 24.5 9.711069382652994 0.8849722078447074
7060 134.0 24.5 10.025693501756304 0.9322328670558512
7061 134.0 24.5 9.680262607829798 0.7924086603301825
7062 134.0 24.5 9.927496055842742 0.8791216348088347
7063 134.0 24.5 9.539025856097824 0.9242248979195339
7064 134.0 24.5 10.0350552041414 0.9005473765134553
7065 134.0 24.5 9.969547644795497 0.8386785887948874
7066 134.0 24.5 10.144017257050605 0.9185859036852436
7067 134.0 24.5 9.81513846079025 0.7346335643124546
7068 134.0 24.5 9.714588188523248 0.729798565479572
7069 134.0 24.5 9.859523517370475 0.6171784785379528
7070 134.0 24.5 9.72393505895115 0.8386853872211674
7071 134.0 24.5 9.692454345666823 0.9319741963916992
7072 134.0 24.5 9.800652764081041 0.687367659985172
7073 134.0 24.5 9.836845098736468 0.6982794440248994
7074 134.0 25.0 9.59584326854437 0.8974879428535039
7075 134.0 25.0 9.827256651241587 0.6898066396884801
7076 134.0 25.0 9.651901051343232 0.9032788303158981
7077 134.0 25.0 9.730588369738962 0.7867824902047184
7078 134.0 25.0 10.092843467093418 0.8515688657890224
7079 134.0 25.0 9.926097052213429 0.7021732279978439
7080 134.0 25.0 10.090179279632247 0.8211888136261836
7081 134.0 25.0 9.677284084662997 0.744692616142262
7082 134.0 25.0 9.89432547943478 0.7012850597656641
7083 134.0 25.0 9.81216571986582 0.6594265530538097
7084 134.0 25.0 9.905121287780931 0.7090497606422298
7085 134.0 25.0 9.755852002317564 0.7159443489566357
7086 134.0 25.0 9.794222125520262 0.7919466284766052
7087 134.0 25.0 9.69916951881757 0.8710896465891498
7088 134.0 25.0 9.625799494562708 0.9041661231705219
7089 134.0 25.0 9.893658814321503 0.9526277037527825
7090 134.0 25.0 9.845893095065108 0.8834177760083226
7091 134.0 25.0 9.800761707232526 0.8265772963538032
7092 134.0 25.0 9.790148887167666 0.9820522938561067
7093 134.0 25.0 9.889502415394048 0.90097731149782
7094 134.0 25.0 9.734210052129905 0.8444924767107759
7095 134.0 25.0 9.885891860623788 0.8479730396541042
7096 134.0 25.0 9.713263602611367 0.9632418494737337
7097 134.0 25.0 10.128256109336332 0.8623414472994497
7098 134.0 25.0 9.817783574188644 0.7412041169170034
7099 134.0 25.0 9.813088481833315 0.7301223904278815
7100 134.0 25.0 9.786566810015357 0.9340460928949929
7101 134.0 25.0 9.627164650920976 0.8881731264011584
7102 134.0 25.0 9.632992938558303 0.799205858134317
7103 134.0 25.0 9.597455968272595 0.8804460529945877
7104 134.0 25.0 9.843644862843403 0.7013359893938231
7105 134.0 25.0 10.11014759307386 0.8328265457680746
7106 134.0 25.0 9.631428174418584 0.9240469893808702
7107 134.0 25.0 9.986193458770103 0.8792511113641401
7108 134.0 25.0 9.742800607018264 0.9023151266436891
7109 134.0 25.0 9.81040227123387 0.8886569200336789
7110 134.0 25.0 9.65583772769931 0.935952089733866
7111 134.0 25.0 9.749628395937973 0.7474778944614104
7112 134.0 25.0 9.560283278438469 0.8681403670701164
7113 134.0 25.0 10.056140416011797 0.8314216346403881
7114 134.0 25.0 9.727101310833032 0.8732525470002646
7115 134.0 25.0 10.096156133654612 0.9219373334878691
7116 134.0 25.0 9.536594055789667 0.8654676717623832
7117 134.0 25.0 10.039508364706338 0.9826507464004691
7118 134.0 25.0 9.589375495408303 0.9217443075761352
7119 134.0 25.0 9.742860159114478 0.8322374188693987
7120 134.0 25.0 9.810429119204198 0.8707540610260396
7121 134.0 25.0 9.741131955638826 0.7351839222419698
7122 134.0 25.0 9.621086235659 0.8365573706021069
7123 134.0 25.0 9.841367870468591 0.8074033158357453
7124 134.0 25.0 9.84171969521783 0.7288450522124791
7125 134.0 25.0 9.933916472709305 0.9786881528463682
7126 134.0 25.0 9.877363126117388 0.9006295890399056
7127 134.0 25.0 9.897838655659799 0.8454879904121658
7128 134.0 25.0 9.98432360652135 0.7849918867351124
7129 134.0 25.0 10.017546092907255 0.82610543469651
7130 134.0 25.0 9.653541028636402 0.9491359019641545
7131 134.0 25.0 9.876600842260286 0.7492040618372287
7132 134.0 25.0 9.986083828186771 0.9278760318775484
7133 134.0 25.0 10.054802525257664 0.9934699351965872
7134 134.0 25.0 9.624649138057828 0.9469793575390927
7135 134.0 25.0 9.64988738524475 0.7784602357119861
7136 134.0 25.0 9.592624992822522 0.890324591767694
7137 134.0 25.0 9.775651886076115 0.7145884478062021
7138 134.0 25.0 9.82642084361875 0.8248955508291784
7139 134.0 25.0 9.807041974654949 0.6490985014095777
7140 134.0 25.0 9.663883124520794 0.7654686999289411
7141 77.0 17.5 9.726430251085105 0.9032650226419816
7142 135.0 18.5 9.798843937703488 0.8085946801328654
7143 135.0 19.0 9.61039936659698 0.9467836283067285
7144 135.0 19.0 9.82508188707013 0.8474354412568886
7145 135.0 19.5 9.803436023904657 0.6838710006872571
7146 135.0 20.0 9.930770878376984 0.8795533595616243
7147 135.0 20.0 10.079460381722836 0.9467762260569623
7148 135.0 20.0 9.627353060556672 0.9738463024036148
7149 135.0 20.0 9.717505407968003 0.8604034185050711
7150 135.0 20.5 9.682553200025476 0.8107117777635054
7151 135.0 20.5 9.751720684445736 0.6986643938849173
7152 135.0 20.5 9.563682189965062 0.9253705668063552
7153 135.0 20.5 10.095524746674197 0.8563522766445846
7154 135.0 20.5 9.55290377380898 0.8955526165887632
7155 135.0 20.5 10.095001837150207 0.8308704018409049
7156 135.0 20.5 10.162855743069803 0.9078505888207582
7157 135.0 21.0 9.684414167170415 0.8673862055136647
7158 135.0 21.0 9.81065623474037 0.8905563622510217
7159 135.0 21.0 9.773415250354137 0.8344031057863017
7160 135.0 21.0 9.649926096331228 0.9161062823910336
7161 135.0 21.0 9.654719004143123 0.8071883154639358
7162 135.0 21.0 9.973348529171686 0.9137361990815693
7163 135.0 21.0 9.601069849284649 0.8763826316145786
7164 135.0 21.0 9.970276816518348 0.9849824613946832
7165 135.0 21.5 9.898492454046627 0.7603881669762554
7166 135.0 21.5 9.872750084156294 0.6253616829670188
7167 135.0 21.5 9.64775984176276 0.9210097153496911
7168 135.0 21.5 9.827828987039897 0.7594558963407237
7169 135.0 21.5 9.933415559914808 0.7911684338136032
7170 135.0 21.5 9.821471889887842 0.9625746207391352
7171 135.0 21.5 9.883970953210925 0.6701281838215827
7172 135.0 21.5 9.852705435771783 0.8838338710789504
7173 135.0 21.5 9.754730474958432 0.8519271627238995
7174 135.0 21.5 9.827836932540698 0.781769444959711
7175 135.0 21.5 10.139494219573036 0.9197249605309151
7176 135.0 22.0 9.87192644912167 0.8176435457067632
7177 135.0 22.0 10.117810428208239 0.8819020375360704
7178 135.0 22.0 9.891100012738395 0.8151487952926684
7179 135.0 22.0 9.901734016947959 0.6626610414925013
7180 135.0 22.0 9.820207298839922 0.8311872134673748
7181 135.0 22.0 9.9739954722897 0.7102239676501473
7182 135.0 22.0 9.999051382117818 0.8497700739587418
7183 135.0 22.0 10.062493563838881 0.8902403155625106
7184 135.0 22.0 10.067583046109142 0.8944331658511089
7185 135.0 22.0 9.751230571670678 0.6910059769246912
7186 135.0 22.0 9.757031147429656 0.9785968093707406
7187 135.0 22.0 9.797673944805839 0.9941880120148319
7188 135.0 22.0 9.778284054545297 0.7357861652893695
7189 135.0 22.0 9.727427658954287 0.8748181662538602
7190 135.0 22.0 9.945412896457862 0.8418070373137122
7191 135.0 22.0 10.135757827761664 0.8964992813937832
7192 135.0 22.0 9.97180862190291 0.8266525975256247
7193 135.0 22.5 9.580974781187575 0.9559415475814381
7194 135.0 22.5 9.901319665310398 0.7978695671947496
7195 135.0 22.5 10.164310540486563 0.8928507592608003
7196 135.0 22.5 10.097836137904062 0.8406844345695558
7197 135.0 22.5 9.857518227307095 0.8223268463281342
7198 135.0 22.5 9.913474706139175 0.9813868232220434
7199 135.0 22.5 9.983311903950188 0.8350385234184788
7200 135.0 22.5 9.960756387057087 0.71905439166597
7201 135.0 22.5 9.959447447189653 0.891569181675552
7202 135.0 22.5 9.724030751781196 0.9904797607365379
7203 135.0 22.5 10.0071788755815 0.8245919373223359
7204 135.0 22.5 9.749895228193914 0.9136667220957241
7205 135.0 22.5 10.032944234910076 0.7924995814284647
7206 135.0 22.5 10.046674253361664 0.9185553023370041
7207 135.0 22.5 9.849593744674765 0.7268632008326887
7208 135.0 22.5 9.780929782885647 0.9658027609257456
7209 135.0 23.0 9.591560617220177 0.8996265986975245
7210 135.0 23.0 9.941190853560132 0.8270911017299628
7211 135.0 23.0 10.049588717696007 0.850618969150738
7212 135.0 23.0 9.664003500882767 0.9280895397794404
7213 135.0 23.0 9.732140799647825 0.7721228632530955
7214 135.0 23.0 10.079732424957783 0.9743211987051663
7215 135.0 23.0 9.773637814472643 0.7417835969545135
7216 135.0 23.0 10.085134875288738 0.9610464354780348
7217 135.0 23.0 9.839868426495864 0.9268998289932502
7218 135.0 23.0 9.654170497933073 0.7830010918713435
7219 135.0 23.0 9.858047256075512 0.6244605553545504
7220 135.0 23.0 9.895562506687908 0.9846012103510365
7221 135.0 23.0 10.084359019879765 0.9567333202705888
7222 135.0 23.0 9.6578255010135 0.8048431187120485
7223 135.0 23.0 10.041329499204831 0.8462913619114735
7224 135.0 23.5 9.82344458991624 0.6480535567834642
7225 135.0 23.5 9.848309704990834 0.8674383659953031
7226 135.0 23.5 9.83936769555828 0.9591564432573543
7227 135.0 23.5 9.934964635071315 0.9928547318658649
7228 135.0 23.5 10.086147196301797 0.9224956831709883
7229 135.0 23.5 9.823662980403482 0.7005205267227337
7230 135.0 23.5 9.990159831282954 0.9535379249319835
7231 135.0 23.5 9.819472079637594 0.685337791946723
7232 135.0 23.5 9.950546952643915 0.9330058191789367
7233 135.0 23.5 9.753350255890227 0.7479010547040843
7234 135.0 23.5 9.740060312341983 0.71994012062191
7235 135.0 23.5 9.698319653806234 0.8468149675357608
7236 135.0 23.5 9.907577958902252 0.9233257141050656
7237 135.0 23.5 9.718015140886012 0.9783867655634815
7238 135.0 23.5 9.663156038725749 0.9215599141254937
7239 135.0 23.5 9.814351445140169 0.632359383223156
7240 135.0 23.5 9.89952375045381 0.9376199195002658
7241 135.0 23.5 9.992770771112715 0.9179619307636809
7242 135.0 23.5 10.060094169601129 0.9761831792230702
7243 135.0 23.5 9.913374620876175 0.9023823518691776
7244 135.0 23.5 9.781854303948728 0.7416379626869064
7245 135.0 23.5 9.909477412612809 0.6916636197015885
7246 135.0 23.5 9.650732064557246 0.85526042650627
7247 135.0 23.5 9.727629218953178 0.8282349409708801
7248 135.0 24.0 9.877205246365728 0.9052557922423325
7249 135.0 24.0 10.065901834738456 0.8049996502396806
7250 135.0 24.0 10.004290714506784 0.864552907909164
7251 135.0 24.0 10.017954882622332 0.8559515369963384
7252 135.0 24.0 9.768561082238937 0.8863730959593854
7253 135.0 24.0 9.740570296887633 0.715399834241262
7254 135.0 24.0 9.594071083501552 0.9602278829815171
7255 135.0 24.0 9.805209115872094 0.6760254064266601
7256 135.0 24.0 9.783740526174743 0.7174338773339756
7257 135.0 24.0 9.778793638984018 0.8433774956389641
7258 135.0 24.0 10.079797484209397 0.8118187513896518
7259 135.0 24.0 10.052585251585437 0.9797081473813384
7260 135.0 24.0 9.986211659836956 0.7942723318181919
7261 135.0 24.0 10.084877555691984 0.8291169198890329
7262 135.0 24.0 10.030015608175182 0.8359338458991591
7263 135.0 24.0 9.811463314186112 0.7200876108814944
7264 135.0 24.0 10.152374462285598 0.9195951600551031
7265 135.0 24.0 9.578467048093055 0.842842342140435
7266 135.0 24.0 9.59728211310478 0.8197187527858113
7267 135.0 24.0 9.634467755562415 0.9927875796793085
7268 135.0 24.0 9.787772976661756 0.818032865414496
7269 135.0 24.0 9.608290445284103 0.8614825297758568
7270 135.0 24.0 9.654259298187608 0.9575898693944875
7271 135.0 24.0 9.753015109937477 0.7975878027590193
7272 135.0 24.0 9.807713606936762 0.9008232252586718
7273 135.0 24.0 9.799693463358269 0.8972113093624132
7274 135.0 24.0 9.914945914059047 0.9018140413209729
7275 135.0 24.0 9.747791716833266 0.7394658592578709
7276 135.0 24.0 10.054840356856655 0.9193316535043001
7277 135.0 24.0 9.717776806568287 0.935496322890256
7278 135.0 24.5 10.072211015528456 0.8024024754381665
7279 135.0 24.5 9.780976475814684 0.7678537624797419
7280 135.0 24.5 9.784483800723583 0.8830451363519786
7281 135.0 24.5 9.651127102367125 0.7776472674180529
7282 135.0 24.5 9.914394980283044 0.892887600857693
7283 135.0 24.5 9.813233932751741 0.7521748066505892
7284 135.0 24.5 9.614907028774754 0.7921304693830667
7285 135.0 24.5 9.781579035336508 0.8920892334823561
7286 135.0 24.5 9.906256370724739 0.8308740834221159
7287 135.0 24.5 9.666237731736674 0.7550822384950694
7288 135.0 24.5 10.13673215279153 0.860715237974794
7289 135.0 24.5 9.660023987210963 0.7667666958311663
7290 135.0 24.5 9.710035137731918 0.8995594123100419
7291 135.0 24.5 10.009139723734727 0.9837053804323647
7292 135.0 24.5 9.91268362615675 0.6619486450019406
7293 135.0 24.5 10.090100369368264 0.8060379258059006
7294 135.0 24.5 10.012919180880358 0.9311879787034748
7295 135.0 24.5 9.97151962410304 0.9200694477340273
7296 135.0 24.5 9.659824198803378 0.8254220693124448
7297 135.0 24.5 9.944506523151317 0.7633893541678022
7298 135.0 24.5 9.880750588910757 0.6378348620637416
7299 135.0 24.5 9.928920613901889 0.769941167149531
7300 135.0 24.5 9.843282845847941 0.7716975955180221
7301 135.0 24.5 9.888255513671883 0.8015387270947806
7302 135.0 25.0 9.92149425459743 0.7243783091512386
7303 135.0 25.0 9.54472855579966 0.8712015527225109
7304 135.0 25.0 10.026556331403006 0.8049672675421466
7305 135.0 25.0 9.672045504618543 0.9861628159508464
7306 135.0 25.0 9.71716607408984 0.9932508689117157
7307 135.0 25.0 9.699089449947074 0.797889033796518
7308 135.0 25.0 10.065391341215475 0.8575976836299708
7309 135.0 25.0 9.84300698868302 0.87511523779569
7310 135.0 25.0 9.954114817105165 0.872013293079586
7311 135.0 25.0 9.731558270228403 0.9338527915630255
7312 135.0 25.0 9.766996137083309 0.7411270978173171
7313 135.0 25.0 9.924584349569612 0.924071148663537
7314 135.0 25.0 9.928843051814148 0.768514558352553
7315 135.0 25.0 10.059228040751218 0.8894080812121129
7316 135.0 25.0 9.840198178452392 0.9144001049614956
7317 135.0 25.0 9.960775550880232 0.7706761275352594
7318 135.0 25.0 9.914900965061646 0.9638984279473897
7319 135.0 25.0 9.631611280760882 0.8694890149552891
7320 135.0 25.0 10.131058598173114 0.8621914040414285
7321 135.0 25.0 10.14718148045575 0.8546397773813088
7322 135.0 25.0 9.7986897592014 0.6644956473818162
7323 135.0 25.0 9.753896969912676 0.8194762136502822
7324 135.0 25.0 9.78097992899878 0.7596710022888503
7325 135.0 25.0 9.682704070419408 0.7802679315185492
7326 135.0 25.0 10.07611538732569 0.8176174032642352
7327 135.0 25.0 9.890270950982591 0.8704747393793858
7328 135.0 25.0 9.562964845382396 0.8626335854363603
7329 135.0 25.0 9.751570820013384 0.8857009990269358
7330 135.0 25.0 9.850899771723453 0.7915436311633608
7331 136.0 20.0 9.710645840986777 0.7449432905832498
7332 136.0 21.0 9.876957569777764 0.6550465357455397
7333 136.0 21.0 9.724447074878054 0.7045737991844283
7334 136.0 21.0 9.591250826400492 0.8956106507907245
7335 136.0 21.5 9.620523777076773 0.9658430001423124
7336 136.0 21.5 9.746160062656386 0.7476572302288744
7337 136.0 21.5 9.913768353723727 0.8404646382986065
7338 136.0 21.5 9.706981249802055 0.7308802025951222
7339 136.0 21.5 9.971184471847023 0.7807672383998259
7340 136.0 22.0 9.631909869624364 0.7982977124746984
7341 136.0 22.0 9.949701526496048 0.9599365150134124
7342 136.0 22.0 9.909655834423987 0.8531918985675104
7343 136.0 22.5 9.868089044506911 0.9958149437341863
7344 136.0 22.5 9.980545904622106 0.83439021040374
7345 136.0 22.5 9.584177123248342 0.9316950018303787
7346 136.0 22.5 9.80444400401737 0.751356309203911
7347 136.0 22.5 9.934137009549646 0.7868704265962262
7348 136.0 22.5 10.077427946541453 0.7973683224692332
7349 136.0 22.5 9.774213753952683 0.7396543875598633
7350 136.0 22.5 9.9684080899722 0.8791220749176033
7351 136.0 23.0 9.524818585710802 0.8868685180500893
7352 136.0 23.0 9.913080158084949 0.8090784559280306
7353 136.0 23.0 9.791199829310955 0.695407094987982
7354 136.0 23.0 9.571868382866878 0.959717431697426
7355 136.0 23.0 9.626817335001666 0.8345879019650342
7356 136.0 23.0 9.573774597087496 0.9390129143089726
7357 136.0 23.0 9.857893461412166 0.8626088321790187
7358 136.0 23.0 9.657324093961975 0.7778835032719136
7359 136.0 23.5 9.935327259966552 0.7271436569638404
7360 136.0 23.5 9.942833111250916 0.9618378712507144
7361 136.0 23.5 10.027597260515659 0.9635971052915943
7362 136.0 23.5 9.73752345673787 0.9561343855101806
7363 136.0 23.5 9.687408676469593 0.8157496309062682
7364 136.0 23.5 9.637387949472023 0.9095380943223638
7365 136.0 23.5 9.865316187074104 0.7168770775019115
7366 136.0 23.5 10.091614997493012 0.8468881304767524
7367 136.0 23.5 10.151779694703942 0.9215618096851808
7368 136.0 24.0 9.995158464271142 0.8667740041510783
7369 136.0 24.0 9.892663640169404 0.6614007730157453
7370 136.0 24.0 9.816856944024998 0.7736964697312261
7371 136.0 24.0 10.082489722310958 0.9653314895973165
7372 136.0 24.0 10.023460289242037 0.961096585654083
7373 136.0 24.0 9.868612041788925 0.7704721797161824
7374 136.0 24.0 9.96412531968369 0.7220303564412685
7375 136.0 24.0 9.830666360633977 0.7107836123835535
7376 136.0 24.0 9.70339467340391 0.798828529910424
7377 136.0 24.0 9.69534009257322 0.8810430149580635
7378 136.0 24.0 10.037128238246044 0.8675694183527596
7379 136.0 24.0 9.642148010709008 0.8569988282942907
7380 136.0 24.5 9.845261517276438 0.605777114949072
7381 136.0 24.5 9.860253612290043 0.7062805296110429
7382 136.0 24.5 9.61982690780678 0.8134330831420915
7383 136.0 24.5 10.067088709313117 0.8655538080158921
7384 136.0 24.5 9.799913987956876 0.6373779122032264
7385 136.0 24.5 9.766908592678659 0.9749869307852091
7386 136.0 24.5 9.77299970464982 0.9760529816106478
7387 136.0 24.5 9.6105735916359 0.8952866162765702
7388 136.0 24.5 9.89569616278639 0.8204624073409235
7389 136.0 24.5 9.762602020343113 0.9078508634913586
7390 136.0 24.5 9.963175349854911 0.9014918623103223
7391 136.0 24.5 10.073221975044541 0.9826119356047989
7392 136.0 25.0 9.885584945564947 0.9471517744755661
7393 136.0 25.0 9.556102287072521 0.923492518771317
7394 136.0 25.0 10.02010984150613 0.9530611484290146
7395 136.0 25.0 9.875159742386904 0.7112818434207464
7396 136.0 25.0 9.929425747554035 0.67837422335124
7397 136.0 25.0 9.943789918877135 0.7096338855015442
7398 136.0 25.0 9.829428024626022 0.9354513520500529
7399 136.0 25.0 9.57525179631553 0.8888724562304301
7400 136.0 25.0 10.098011965708654 0.8490889843172981
7401 136.0 25.0 10.01857415969511 0.7942001207369027
7402 136.0 25.0 9.903664167655036 0.6602148719105654
7403 136.0 25.0 9.606730372900264 0.9826629769481211
7404 136.0 25.0 9.771064999442386 0.7702238116536302
7405 136.0 25.0 10.062388989987163 0.9083575073152972
7406 136.0 25.0 9.971302376549449 0.7473600499409794
7407 136.0 25.0 10.056778990375797 0.8212870870091107
7408 136.0 25.0 9.729014913248532 0.7665152875754949
7409 136.0 25.0 10.151641574908801 0.8733899122990608
7410 137.0 20.5 9.582908705100326 0.8854800276072885
7411 137.0 21.5 9.851789390240398 0.6280020710146861
7412 137.0 22.0 9.666622751193936 0.8417542444030378
7413 137.0 22.5 10.144240761799947 0.8576603231600066
7414 137.0 22.5 9.907938002766354 0.9025026749013819
7415 137.0 23.0 9.68433790572931 0.9392824872913378
7416 137.0 23.5 9.740674972463708 0.9839805876887603
7417 137.0 23.5 9.867030409063728 0.810388456355985
7418 137.0 23.5 9.978154043720265 0.8629337059640622
7419 137.0 23.5 9.852381919609853 0.7977015589311124
7420 137.0 24.0 9.80138367286624 0.713244478364641
7421 137.0 24.0 10.008777634029897 0.936028557711198
7422 137.0 24.0 9.844379626439878 0.758758668692272
7423 137.0 24.0 9.939452701732497 0.7841215632335975
7424 137.0 24.5 9.762222506974538 0.986798854667836
7425 137.0 24.5 10.00861600584569 0.9310428777759405
7426 137.0 24.5 9.684933894989117 0.8059650835209551
7427 137.0 25.0 10.062617496610166 0.9428684915374723
7428 137.0 25.0 9.534250838710006 0.9007925236656886
7429 137.0 25.0 9.951539982715495 0.7200900093186071
7430 137.0 25.0 9.722380128079326 0.8291663617245243
7431 137.0 25.0 9.665532493973025 0.9952389819481406
7432 166.0 23.0 9.661262881181722 0.774205626061095
7433 166.0 23.5 9.914812408823247 0.828981775213198
7434 166.0 25.0 9.780806733989115 0.654733567113836
7435 138.0 22.5 9.578545222524808 0.9248899285170251
7436 138.0 23.0 10.092556011367586 0.8314065983736549
7437 138.0 23.5 9.934025121929931 0.7611830537235836
7438 138.0 24.0 9.725003692483453 0.981809198157676
7439 138.0 24.5 9.84787259041377 0.6261871719081862
7440 138.0 24.5 10.003779818317726 0.7842311612969898
7441 138.0 25.0 9.782976713330655 0.769682585828901
7442 138.0 25.0 9.7633656529939 0.725921498377653
7443 167.0 24.0 9.710982972640515 0.9216204376990819
7444 167.0 25.0 9.632926140668026 0.9868576462966372
7445 168.0 23.0 9.704806658491652 0.9772330154753003
7446 168.0 23.0 9.863355168137241 0.7186970014410201
7447 168.0 23.5 9.602427931251984 0.8375340266922363
7448 168.0 24.0 9.677343662165956 0.7718444020504164
7449 168.0 24.0 9.765129206572842 0.9623240078058439
7450 168.0 24.5 9.778393148312434 0.9606567548455619
7451 168.0 24.5 9.964573244061054 0.8871639857084083
7452 168.0 25.0 10.052739986603148 0.9438534317939717
7453 168.0 25.0 9.851560548092808 0.9022216750710098
7454 169.0 24.5 9.905617081379626 0.7884488852729687
7455 153.0 14.0 10.419006460204322 0.8242280155906869
7456 153.0 15.5 10.37768464357141 0.9582221429909586
7457 153.0 16.5 10.579017960233372 0.769041410542078
7458 153.0 17.0 10.630580498256432 0.8050158310869477
7459 153.0 18.0 10.583534616422375 0.7627474326595657
7460 153.0 18.0 10.723591545701632 0.8911606423625321
7461 153.0 19.0 10.334613625532548 0.8136622675588105
7462 154.0 14.0 10.461570726683457 0.9560507897848515
7463 154.0 14.5 10.379665809158707 0.8763966529957373
7464 154.0 15.0 10.641122658735636 0.8074897242349282
7465 154.0 17.0 10.744707481063218 0.7934977422558354
7466 154.0 18.0 10.428286581914541 0.7069873082246111
7467 154.0 18.0 10.38829722876749 0.9207201837676662
7468 154.0 18.5 10.659717303607705 0.8252883270945908
7469 154.0 19.0 10.630800631635497 0.8498611458064773
7470 126.0 15.0 10.58759283795745 0.875679360777007
7471 126.0 18.0 10.684016187019147 0.9738926909408533
7472 126.0 18.5 10.42863751690193 0.9606306519249834
7473 126.0 19.5 10.360987970300702 0.7744742260370164
7474 126.0 20.0 10.573492562469639 0.879996351311038
7475 126.0 20.5 10.502341153789006 0.6863213562638737
7476 126.0 20.5 10.780243046488476 0.8874734068082174
7477 155.0 15.5 10.565601412341895 0.9344990983239361
7478 155.0 16.0 10.504610479847717 0.8334217628564569
7479 155.0 17.0 10.459595023527408 0.8338977529352378
7480 155.0 19.0 10.587873826909927 0.8255202631110187
7481 155.0 20.0 10.317905500151554 0.9939380046342725
7482 155.0 20.5 10.688509001619845 0.8100361470169788
7483 155.0 21.0 10.680596131210791 0.730009802200571
7484 127.0 12.0 10.441971099317241 0.9406193383671838
7485 127.0 13.0 10.36294396487014 0.8728675381745766
7486 127.0 14.0 10.34343261788957 0.7932896847035801
